sno,district_code,district_name,district_census_2011,district_census_2001,subdistrict_code,subdistrict_name,subdistrict_census_2011,subdistrict_census_2001,lgd_village_code,village_name,village_census_2011,village_census_2001,lgd_gp_code,gp_name
28199,550,Uttara Kannada,563,10,5487,Honavar,05487,10,603807,Upponi,603807,00807900,220641.0,Upponi
28200,550,Uttara Kannada,563,10,5487,Honavar,05487,10,603740,Vandoor,603740,00801200,220627.0,Kadle
28201,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602627,Amadalli,602627,00691200,220642.0,Amdalli
28202,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602578,Angadi,602578,00686200,220657.0,Mudgeri
28203,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602583,Arav,602583,00686700,220644.0,Asnoti
28204,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602624,Arga,602624,00690900,220645.0,Chendiya
28205,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938828,Bada,000000,,,
28206,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938830,Baitakola,000000,,,
28207,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602608,Balemane,602608,00689200,220651.0,Kadra
28208,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602617,Bargal,602617,00690200,220647.0,Devalmakki
28209,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602618,Belur,602618,00690300,220647.0,Devalmakki
28210,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602598,Bhaire,602598,00688200,220649.0,Gotegali
28211,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938831,Binaga,000000,,,
28212,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602592,Bolshitta,602592,00687600,220648.0,Ghadsai
28213,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602625,Chendiye,602625,00691000,220645.0,Chendiya
28214,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602629,Chitakula (Og),602629,,220646.0,Chittakula
28215,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602609,Devakar,602609,00689300,220656.0,Mallapur
28216,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602619,Devalmakki,602619,00690400,220647.0,Devalmakki
28217,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602593,Ghadasai,602593,00687700,220648.0,Ghadsai
28218,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602589,Gopashitta,602589,00687300,220650.0,Hankon
28219,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602602,Gotegali,602602,00688600,220649.0,Gotegali
28220,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602599,Goyar,602599,00688300,220649.0,Gotegali
28221,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602591,Halgejoog,602591,00687500,220648.0,Ghadsai
28222,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602588,Hankon,602588,00687200,220650.0,Hankon
28223,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602590,Hankonjoog,602590,00687400,220650.0,Hankon
28224,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602607,Hartuga,602607,00689100,220656.0,Mallapur
28225,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602580,Hosali,602580,00686400,220657.0,Mudgeri
28226,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602586,Hotegali,602586,00687000,220650.0,Hankon
28227,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602595,Kadiye,602595,00687900,220653.0,Kerwadi
28228,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602605,Kadra,602605,00688900,220651.0,Kadra
28229,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602628,Kadwad (Ct),602628,00689600,220652.0,Kadwad
28230,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602610,Kaiga,602610,00689400,220656.0,Mallapur
28231,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602600,Kamargaon,602600,00688400,220649.0,Gotegali
28232,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602581,Kanasgiri,602581,00686500,220646.0,Chittakula
28233,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602596,Katar,602596,00688000,220653.0,Kerwadi
28234,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938832,Katinakona,000000,,,
28235,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602597,Kerwadi I,602597,00688100,220653.0,Kerwadi
28236,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602611,Kinnar,602611,00689500,220654.0,Kinner
28237,550,Uttara Kannada,563,10,5478,Karwar,05478,1,939239,Kodara,000000,,220645.0,Chendiya
28238,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938833,Kodibaga,000000,,,
28239,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602582,Kolage,602582,00686600,220644.0,Asnoti
28240,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938834,Kone,000000,,,
28241,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602606,Kuchegar,602606,00689000,220656.0,Mallapur
28242,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602601,Lande,602601,00688500,220649.0,Gotegali
28243,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602585,Madhewada,602585,00686900,220644.0,Asnoti
28244,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602587,Maigini,602587,00687100,220650.0,Hankon
28245,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602577,Majali,602577,00686100,220655.0,Majali
28246,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602612,Makheri,602612,00689700,220658.0,Shirwad
28247,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602603,Mallapur,602603,00688700,220656.0,Mallapur
28248,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602579,Mudgeri,602579,00686300,220657.0,Mudgeri
28249,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602622,Nagekove,602622,00690700,220647.0,Devalmakki
28250,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602616,Naitisavar,602616,00690100,220647.0,Devalmakki
28251,550,Uttara Kannada,563,10,5478,Karwar,05478,1,938836,Nandanagadda,000000,,,
28252,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602621,Nivli,602621,00690600,220647.0,Devalmakki
28253,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602584,Sawantwada,602584,00686800,220644.0,Asnoti
28254,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602620,Shirve,602620,00690500,220647.0,Devalmakki
28255,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602613,Shirwad,602613,00689800,220658.0,Shirwad
28256,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602614,Siddar,602614,00689900,220659.0,Wailwada
28257,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602623,Sunkeri,602623,00690800,,
28258,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602626,Todur,602626,00691100,273205.0,Thoduru
28259,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602594,Ulga,602594,00687800,220648.0,Ghadsai
28260,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602604,Virje,602604,00688800,220656.0,Mallapur
28261,550,Uttara Kannada,563,10,5478,Karwar,05478,1,602615,Wailwada,602615,00690000,220659.0,Wailwada
28262,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603519,Abbolli,603519,00779200,220677.0,Santeguli
28263,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603431,Aghanashini,603431,00770400,220670.0,Kagal
28264,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603450,Aigalkurve,603450,00772300,220672.0,Kodakani
28265,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603523,Algar,603523,00779600,220677.0,Santeguli
28266,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603468,Alkod,603468,00774100,220660.0,Alakod
28267,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603498,Alvalli,603498,00777100,220675.0,Murur
28268,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603475,Anegundi,603475,00774800,220660.0,Alakod
28269,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603466,Antravalli,603466,00773900,220663.0,Deevgi
28270,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603434,Baad,603434,00770700,220661.0,Baad
28271,550,Uttara Kannada,563,10,5485,Kumta,05485,8,938838,Baggona,000000,,,
28272,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603510,Bangane,603510,00778300,245295.0,Soppinahosalli
28273,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603413,Bankikodla,603413,00768600,220666.0,Hanehalli
28274,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603443,Bargi,603443,00771600,220662.0,Bargi
28275,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603444,Bargigazani,603444,00771700,220662.0,Bargi
28276,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603512,Basolli,603512,00778500,245295.0,Soppinahosalli
28277,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603515,Bastikeri,603515,00778800,220677.0,Santeguli
28278,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603470,Bellangi,603470,00774300,220660.0,Alakod
28279,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603441,Betkuli,603441,00771400,220662.0,Bargi
28280,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603477,Bhandival,603477,00775000,220660.0,Alakod
28281,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603412,Bhavikodla,603412,00768500,220676.0,Nadumaskeri
28282,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603418,Bidrageri,603418,00769100,220666.0,Hanehalli
28283,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603453,Chatrakurve,603453,00772600,220674.0,Mirjan
28284,550,Uttara Kannada,563,10,5485,Kumta,05485,8,938839,Chikkoli,000000,,,
28285,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603509,Chimmolli,603509,00778200,245295.0,Soppinahosalli
28286,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603439,Chitragi,603439,00771200,220669.0,Holangadde
28287,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603487,Devagiri,603487,00776000,220664.0,Devagiri
28288,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603516,Divalli,603516,00778900,220677.0,Santeguli
28289,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603464,Divgi,603464,00773700,220663.0,Deevgi
28290,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603419,Gokarn,603419,00769200,220665.0,Gokarna
28291,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603417,Gonehalli,603417,00769000,220678.0,Torke
28292,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603435,Gudeangadi,603435,00770800,220661.0,Baad
28293,550,Uttara Kannada,563,10,5485,Kumta,05485,8,938841,Hale Heravatta,000000,,,
28294,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603438,Halkar,603438,00771100,220669.0,Holangadde
28295,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603482,Handigona,603482,00775500,220671.0,Kalbhag
28296,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603414,Hanehalli,603414,00768700,220666.0,Hanehalli
28297,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603518,Haravalli,603518,00779100,220677.0,Santeguli
28298,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603474,Harita,603474,00774700,220660.0,Alakod
28299,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603490,Harnir,603490,00776300,220664.0,Devagiri
28300,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603494,Harodi,603494,00776700,220679.0,Walgalli
28301,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603411,Harumaskeri,603411,00768400,220676.0,Nadumaskeri
28302,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603480,Hebbail,603480,00775300,220660.0,Alakod
28303,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603514,Hegde-Hosalli,603514,00778700,220677.0,Santeguli
28304,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603452,Hegde(Part),603452,00772500,220667.0,Hegde
28305,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603497,Hegle,603497,00777000,220673.0,Koojali
28306,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603520,Hindbail,603520,00779300,220677.0,Santeguli
28307,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603427,Hiregutti,603427,00770000,220668.0,Hiregutti
28308,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603424,Hittalmakki,603424,00769700,220678.0,Torke
28309,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603436,Holanagadde(Part),603436,00770900,220669.0,Holangadde
28310,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603507,Holavalli,603507,00778000,245295.0,Soppinahosalli
28311,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603489,Holegadde,603489,00776200,220664.0,Devagiri
28312,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603521,Honagere,603521,00779400,220677.0,Santeguli
28313,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603488,Horbhag,603488,00776100,220664.0,Devagiri
28314,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603503,Hosad,603503,00777600,273206.0,Kallabbe
28315,550,Uttara Kannada,563,10,5485,Kumta,05485,8,938843,Hosaheravatta,000000,,,
28316,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603415,Hoskeri,603415,00768800,220666.0,Hanehalli
28317,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603433,Hubbangeri,603433,00770600,220661.0,Baad
28318,550,Uttara Kannada,563,10,5485,Kumta,05485,8,938845,Ippadi,000000,,,
28319,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603485,Kadekodi,603485,00775800,220664.0,Devagiri
28320,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603416,Kadime,603416,00768900,220666.0,Hanehalli
28321,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603458,Kadkod,603458,00773100,220674.0,Mirjan
28322,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603432,Kagal,603432,00770500,220670.0,Kagal
28323,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603528,Kalbagh (Og),603528,,220671.0,Kalbhag
28324,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603493,Kalkeri,603493,00776600,220679.0,Walgalli
28325,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603502,Kallabbe,603502,00777500,273206.0,Kallabbe
28326,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603508,Kalve,603508,00778100,245295.0,Soppinahosalli
28327,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603506,Kanakale,603506,00777900,245295.0,Soppinahosalli
28328,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603504,Kandavalli,603504,00777700,273206.0,Kallabbe
28329,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603501,Karkimakki,603501,00777400,220675.0,Murur
28330,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603505,Kavalodi,603505,00777800,220677.0,Santeguli
28331,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603440,Kelaginstala,603440,00771300,220662.0,Bargi
28332,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603446,Keppekurve,603446,00771900,220672.0,Kodakani
28333,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603473,Kodambale,603473,00774600,220660.0,Alakod
28334,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603454,Kodkani,603454,00772700,220672.0,Kodakani
28335,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603430,Kolimanjaguni,603430,00770300,220668.0,Hiregutti
28336,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603495,Konalli,603495,00776800,220673.0,Koojali
28337,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603496,Kujalli,603496,00776900,220673.0,Koojali
28338,550,Uttara Kannada,563,10,5485,Kumta,05485,8,938846,Kumata,000000,,,
28339,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603484,Kundguni,603484,00775700,220679.0,Walgalli
28340,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603442,Kurigadde,603442,00771500,220662.0,Bargi
28341,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603451,Lukkeri,603451,00772400,220667.0,Hegde
28342,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603425,Madangeri,603425,00769800,220678.0,Torke
28343,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603499,Madki Bail,603499,00777200,220675.0,Murur
28344,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603481,Malwalli,603481,00775400,220660.0,Alakod
28345,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603465,Manaki,603465,00773800,220663.0,Deevgi
28346,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603437,Manikatta,603437,00771000,220669.0,Holangadde
28347,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603447,Masurkurve,603447,00772000,220672.0,Kodakani
28348,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603486,Math,603486,00775900,220664.0,Devagiri
28349,550,Uttara Kannada,563,10,5485,Kumta,05485,8,603527,Medini,603527,00780000,245295.0,Soppinahosalli
